CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46152A536,APPX,INVESTMENT MANAGERS SER TR I TRADR,10812,894,437.02K,36.14K,+9%,0.04%
88636X880,TSLY,TIDAL TRUST II YIELD,1248,1248,35.62K,35.62K,NEW,<.01%
92864M780,XRPI,VOLATILITY SHS TR,5282,5282,30.32K,30.32K,NEW,<.01%
25461A866,MSFU,DIREXION SHARES ETF TRUST DLY MSFT,1345,1345,29.71K,29.71K,NEW,<.01%
95058W100,WEN,WENDYS CO,3243,3243,26.88K,26.88K,NEW,<.01%
46137V845,PRN,INVESCO EXCHANGE TRADED FD T DORSEY,100,100,26.07K,26.07K,NEW,<.01%
85256A109,STGW,STAGWELL INC COM,14888,3504,110.62K,26.03K,+30.8%,<.01%
77926X619,AVGW,ROUNDHILL ETF TRUST,655,655,25.93K,25.93K,NEW,<.01%
46152A734,QUBX,INVESTMENT MANAGERS SER TR I TRADR 2X,2142,2142,23.41K,23.41K,NEW,<.01%
26923N181,TSLZ,ETF OPPORTUNITIES TRUST T REX,4026,2050,42.88K,21.83K,+103.7%,<.01%
38747R827,NVDL,GRANITESHARES ETF TR 2X LONG,4277,657,127.5K,19.59K,+18.1%,0.01%
820014405,SBET,SHARPLINK INC,23632,3143,113.43K,15.09K,+15.3%,<.01%
88636J378,USOY,TIDAL TRUST II DEFI OIL,2257,2257,15.01K,15.01K,NEW,<.01%
81730H109,S,SENTINELONE INC,793,793,13.46K,13.46K,NEW,<.01%
93627C101,HCC,WARRIOR MET COAL INC,159,159,12.9K,12.9K,NEW,<.01%
38747T567,COYY,GRANITESHARES ETF,656,656,11.79K,11.79K,NEW,<.01%
88340W798,ONDG,THEMES ETF,3260,3260,10.86K,10.86K,NEW,<.01%
38747R645,CRWL,GRANITESHARES ETF TR 2X LONG,170,170,10.85K,10.85K,NEW,<.01%
46429B606,EPOL,ISHARES TR,5206,280,201K,10.81K,+5.7%,0.02%
74347R669,USD,PROSHARES TR PSHS,102,102,10.63K,10.63K,NEW,<.01%
38747R629,NVD,GRANITESHARES ETF TR 2X SHOR,2023,2003,10.54K,10.44K,+10015%,<.01%
73044W302,POET,POET TECHNOLOGIES INC,938,938,9.64K,9.64K,NEW,<.01%
47100L301,DFDV,DEFI DEVELOPMENT CORP,3117,3117,9.16K,9.16K,NEW,<.01%
