CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
22822V101,CCI,CROWN CASTLE INC,974,0,73.76K,0,NO CHANGE,<.01%
418056107,HAS,HASBRO INC,889,0,73.42K,0,NO CHANGE,<.01%
615369105,MCO,MOODYS CORP,157,0,71.11K,0,NO CHANGE,<.01%
053484101,AVB,AVALONBAY CMNTYS INC,375,0,70.76K,0,NO CHANGE,<.01%
G491BT108,IVZ,INVESCO LTD,2649,0,69.91K,0,NO CHANGE,<.01%
03076C106,AMP,AMERIPRISE FINL INC,152,0,69.73K,0,NO CHANGE,<.01%
26875P101,EOG,EOG RES INC,528,0,68.5K,0,NO CHANGE,<.01%
086516101,BBY,BEST BUY INC,890,0,67.53K,0,NO CHANGE,<.01%
29444U700,EQIX,EQUINIX INC,60,0,62.54K,0,NO CHANGE,<.01%
03027X100,AMT,AMERICAN TOWER CORP,382,0,62.48K,0,NO CHANGE,<.01%
053611109,AVY,AVERY DENNISON CORP,368,0,59.74K,0,NO CHANGE,<.01%
571748102,MRSH,MARSH & MCLENNAN COS INC,358,0,59.67K,0,NO CHANGE,<.01%
806857108,SLB,SLB LIMITED,1257,0,58.44K,0,NO CHANGE,<.01%
446150104,HBAN,HUNTINGTON BANCSHARES INC,3217,0,57.04K,0,NO CHANGE,<.01%
21037T109,CEG,CONSTELLATION ENERGY CORP,207,0,51.41K,0,NO CHANGE,<.01%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,404,0,49.74K,0,NO CHANGE,<.01%
026874784,AIG,AMERICAN INTL GROUP INC,665,0,49.56K,0,NO CHANGE,<.01%
756109104,O,REALTY INCOME CORP,796,0,49.32K,0,NO CHANGE,<.01%
693718108,PCAR,PACCAR INC,397,0,47.69K,0,NO CHANGE,<.01%
039483102,ADM,ARCHER DANIELS MIDLAND CO,616,0,47.06K,0,NO CHANGE,<.01%
571903202,MAR,MARRIOTT INTL INC NEW,125,0,46.32K,0,NO CHANGE,<.01%
60871R209,TAP,MOLSON COORS BEVERAGE CO,1150,0,44.8K,0,NO CHANGE,<.01%
74144T108,TROW,PRICE T ROWE GROUP INC,381,0,43.32K,0,NO CHANGE,<.01%
654106103,NKE,NIKE INC,1048,0,43.02K,0,NO CHANGE,<.01%
548661107,LOW,LOWES COS INC,195,0,43K,0,NO CHANGE,<.01%
172908105,CTAS,CINTAS CORP,245,0,41.67K,0,NO CHANGE,<.01%
281020107,EIX,EDISON INTL,550,0,40.95K,0,NO CHANGE,<.01%
101121101,BXP,BXP INC,614,0,40.71K,0,NO CHANGE,<.01%
09260D107,BX,BLACKSTONE INC,315,0,37.07K,0,NO CHANGE,<.01%
48251W104,KKR,KKR & CO INC,375,0,34.42K,0,NO CHANGE,<.01%
92939U106,WEC,WEC ENERGY GROUP INC,290,0,33.86K,0,NO CHANGE,<.01%
925652109,VICI,VICI PPTYS INC,1260,0,33.45K,0,NO CHANGE,<.01%
718546104,PSX,PHILLIPS 66,186,0,31.44K,0,NO CHANGE,<.01%
493267108,KEY,KEYCORP,1291,0,29.76K,0,NO CHANGE,<.01%
693506107,PPG,PPG INDS INC,245,0,29.72K,0,NO CHANGE,<.01%
963320106,WHR,WHIRLPOOL CORP,740,0,29.17K,0,NO CHANGE,<.01%
30161N101,EXC,EXELON CORP,622,0,29K,0,NO CHANGE,<.01%
406216101,HAL,HALLIBURTON CO,839,0,28.48K,0,NO CHANGE,<.01%
816851109,SRE,SEMPRA,304,0,28.18K,0,NO CHANGE,<.01%
92276F100,VTR,VENTAS INC,310,0,27.53K,0,NO CHANGE,<.01%
370334104,GIS,GENERAL MILLS INC,748,0,26.03K,0,NO CHANGE,<.01%
666807102,NOC,NORTHROP GRUMMAN CORP,49,0,24.96K,0,NO CHANGE,<.01%
023608102,AEE,AMEREN CORP,214,0,24.19K,0,NO CHANGE,<.01%
29476L107,EQR,EQUITY RESIDENTIAL,311,0,21.13K,0,NO CHANGE,<.01%
256163106,DOCU,DOCUSIGN INC,474,0,21.05K,0,NO CHANGE,<.01%
19260Q107,COIN,COINBASE GLOBAL INC,142,0,20.76K,0,NO CHANGE,<.01%
020002101,ALL,ALLSTATE CORP,68,0,16.18K,0,NO CHANGE,<.01%
983134107,WYNN,WYNN RESORTS LTD,117,0,11.36K,0,NO CHANGE,<.01%
134429109,CPB,THE CAMPBELLS COMPANY,464,0,10.33K,0,NO CHANGE,<.01%
03743Q108,APA,APA CORPORATION,228,0,7.43K,0,NO CHANGE,<.01%
48020Q107,JLL,JONES LANG LASALLE INC,14833,-33,4.6M,-10.23K,-0.2%,0.13%
457669307,INSM,INSMED INC,19761,-144,2.11M,-15.35K,-0.7%,0.06%
94419L101,W,WAYFAIR INC,33354,-244,3.08M,-22.55K,-0.7%,0.09%
143658300,CCL,CARNIVAL CORP,0,-944,0,-24.43K,CLOSE,0%
23331A109,DHI,D R HORTON INC,29640,-158,4.83M,-25.74K,-0.5%,0.14%
26614N102,DD,DUPONT DE NEMOURS INC,0,-588,0,-26.93K,CLOSE,0%
12504L109,CBRE,CBRE GROUP INC,27731,-203,3.74M,-27.34K,-0.7%,0.11%
12541W209,CHRW,C H ROBINSON WORLDWIDE IN,23075,-169,4.35M,-31.83K,-0.7%,0.13%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,6524,-48,4.35M,-32.01K,-0.7%,0.13%
122017106,BURL,BURLINGTON STORES INC,14522,-106,4.6M,-33.58K,-0.7%,0.13%
237194105,DRI,DARDEN RESTAURANTS INC,25938,-184,5.34M,-37.91K,-0.7%,0.16%
G87052109,TEL,TE CONNECTIVITY PLC,26280,-192,5.3M,-38.71K,-0.7%,0.15%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,18126,-132,5.46M,-39.74K,-0.7%,0.16%
30212P303,EXPE,EXPEDIA GROUP INC,29632,-217,7.58M,-55.53K,-0.7%,0.22%
911363109,URI,UNITED RENTALS INC,7208,-53,8.17M,-60.04K,-0.7%,0.24%
83304A106,SNAP,SNAP INC,7,-17916,31,-79.34K,-100%,<.01%
88160R101,TSLA,TESLA INC,8354,-683,3.51M,-287.27K,-7.6%,0.1%
060505104,BAC,BANK OF AMER CORP,77680,-6614,4.43M,-376.87K,-7.8%,0.13%
64110L106,NFLX,NETFLIX INC.,749271,-6124,53.5M,-437.25K,-0.8%,1.6%
101137107,BSX,BOSTON SCIENTIFIC CORP,4,-11007,171,-470.55K,-100%,<.01%
G3323L100,FN,FABRINET,6233,-847,3.5M,-476.08K,-12%,0.1%
550021109,LULU,LULULEMON ATHLETICA INC,1,-4220,114,-481.08K,-100%,<.01%
50212V100,LPLA,LPL FINL HLDGS INC,17188,-2072,4.84M,-583.64K,-10.8%,0.14%
294429105,EFX,EQUIFAX INC,0,-3491,0,-628.62K,CLOSE,0%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,0,-20382,0,-691.97K,CLOSE,0%
78409V104,SPGI,S&P GLOBAL INC,15579,-1766,6.34M,-719.22K,-10.2%,0.18%
931142103,WMT,WALMART INC,60700,-6497,6.87M,-735.85K,-9.7%,0.2%
58155Q103,MCK,MCKESSON CORP,6869,-1012,5.19M,-764.67K,-12.8%,0.15%
466313103,JBL,JABIL INC,17896,-2087,6.9M,-804.5K,-10.4%,0.2%
04626A103,ALAB,ASTERA LABS INC,23347,-1859,11.28M,-897.93K,-7.4%,0.33%
98978V103,ZTS,ZOETIS INC,0,-8762,0,-1.04M,CLOSE,0%
G8068L108,SN,SHARKNINJA INC,39782,-7247,6.06M,-1.1M,-15.4%,0.18%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,9172,-4069,2.58M,-1.14M,-30.7%,0.08%
443573100,HUBS,HUBSPOT INC,3120,-8244,569.43K,-1.5M,-72.5%,0.02%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,13760,-2166,10.5M,-1.65M,-13.6%,0.31%
974155103,WING,WINGSTOP INC,0,-11274,0,-1.75M,CLOSE,0%
45784P101,PODD,INSULET CORP,4619,-11600,703.24K,-1.77M,-71.5%,0.02%
98954M101,ZG,ZILLOW GROUP INC,0,-49000,0,-2.03M,CLOSE,0%
907818108,UNP,UNION PAC CORP,1382,-7590,375.9K,-2.06M,-84.6%,0.01%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-23989,0,-2.38M,CLOSE,0%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,194,-28228,17.16K,-2.5M,-99.3%,<.01%
929740108,WAB,WABTEC,19394,-9684,5.23M,-2.61M,-33.3%,0.15%
00217D100,ASTS,AST SPACEMOBILE INC,0,-31753,0,-2.63M,CLOSE,0%
90384S303,ULTA,ULTA BEAUTY INC,0,-5267,0,-2.75M,CLOSE,0%
87256C101,TKO,TKO GROUP HOLDINGS INC,250,-16836,50.33K,-3.39M,-98.5%,<.01%
922475108,VEEV,VEEVA SYS INC,0,-19579,0,-3.44M,CLOSE,0%
892356106,TSCO,TRACTOR SUPPLY CO,0,-84851,0,-3.84M,CLOSE,0%
592688105,MTD,METTLER TOLEDO INTERNATIONAL,0,-3240,0,-4.09M,CLOSE,0%
243537107,DECK,DECKERS OUTDOOR CORP,0,-41907,0,-4.19M,CLOSE,0%
29362U104,ENTG,ENTEGRIS INC,0,-39538,0,-4.64M,CLOSE,0%
629377508,NRG,NRG ENERGY INC,0,-31875,0,-4.66M,CLOSE,0%
512807306,LRCX,LAM RESEARCH CORP,9936,-11191,4.31M,-4.85M,-53%,0.13%
88262P102,TPL,TEXAS PACIFIC LAND CORPORATI,0,-11678,0,-5.54M,CLOSE,0%
55354G100,MSCI,MSCI INC,0,-12189,0,-6.57M,CLOSE,0%
859241101,STRL,STERLING INFRASTRUCTURE INC,5505,-8305,4.62M,-6.97M,-60.1%,0.13%
G8994E103,TT,TRANE TECHNOLOGIES PLC,8265,-14625,4.06M,-7.18M,-63.9%,0.12%
146869102,CVNA,CARVANA CO,0,-23337,0,-7.34M,CLOSE,0%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,0,-41790,0,-12.71M,CLOSE,0%
609839105,MPWR,MONOLITHIC PWR SYS INC,0,-13106,0,-14.33M,CLOSE,0%
74762E102,PWR,QUANTA SVCS INC,0,-27744,0,-15.23M,CLOSE,0%
443201108,HWM,HOWMET AEROSPACE INC,8463,-64053,2.28M,-17.22M,-88.3%,0.07%
92537N108,VRT,VERTIV HOLDINGS CO,0,-77108,0,-19.32M,CLOSE,0%
438516106,HON,HONEYWELL INTL INC,0,-113795,0,-25.72M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,415363,-238993,154.94M,-89.15M,-36.5%,4.5%
023135106,AMZN,AMAZON COM INC,252013,-457921,60.07M,-109.14M,-64.5%,1.7%
037833100,AAPL,APPLE INC,470182,-458957,136.05M,-132.8M,-49.4%,4%
Total,,,,,3.44B,148.34M,+5.1%,100%
