CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
N69958101,PICS,PICS NV,0,-125009,0,-1.31M,CLOSE,0%
60510V108,AVO,MISSION PRODUCE INC,60951,-111044,718.61K,-1.31M,-64.6%,<.01%
21077F100,CTGO,CONTANGO SILVER & GOLD INC,0,-69998,0,-1.31M,CLOSE,0%
74766W108,QUBT,QUANTUM COMPUTING INC,582618,-135592,5.65M,-1.32M,-18.9%,<.01%
013872106,AA,ALCOA CORP,3585857,-25303,186.97M,-1.32M,-0.7%,0.12%
65290E101,NXT,NEXTPOWER INC,0,-10993,0,-1.33M,CLOSE,0%
464286780,EZA,ISHARES INC,21457,-21000,1.36M,-1.33M,-49.5%,<.01%
444097406,HPP,HUDSON PACIFIC PROPERTIES IN,1571916,-87506,23.88M,-1.33M,-5.3%,0.01%
37954Y673,PAVE,GLOBAL X FDS,0,-26310,0,-1.34M,CLOSE,0%
464287812,IYK,ISHARES TR,12298,-18468,893.57K,-1.34M,-60%,<.01%
G4253H101,JHX,JAMES HARDIE INDS PLC,0,-70931,0,-1.34M,CLOSE,0%
10922N103,BHF,BRIGHTHOUSE FINL INC,10052,-21225,636.29K,-1.34M,-67.9%,<.01%
Y10230103,BWLP,BW LPG LTD,16591,-78291,289.18K,-1.36M,-82.5%,<.01%
M4056D110,ENLT,ENLIGHT RENEWABLE ENERGY LTD,3138,-15467,279.35K,-1.38M,-83.1%,<.01%
28414H103,ELAN,ELANCO ANIMAL HEALTH INC,88993,-56025,2.19M,-1.38M,-38.6%,<.01%
03761U502,MFIC,MIDCAP FINANCIAL INVSTMNT CO,0,-123567,0,-1.39M,CLOSE,0%
97650W108,WTFC,WINTRUST FINL CORP,10151,-8724,1.63M,-1.4M,-46.2%,<.01%
456237106,ILPT,INDUSTRIAL LOGISTICS PPTYS T,1218269,-158765,10.81M,-1.41M,-11.5%,<.01%
457030104,IMKTA,INGLES MKTS INC,40547,-15937,3.59M,-1.41M,-28.2%,<.01%
70959W103,PAG,PENSKE AUTOMOTIVE GRP INC,117983,-7906,21.11M,-1.41M,-6.3%,0.01%
46137V498,XSMO,INVESCO EXCHANGE TRADED FD T,2939,-15149,275.18K,-1.42M,-83.8%,<.01%
077454106,BDC,BELDEN INC,6304,-11969,755.91K,-1.44M,-65.5%,<.01%
66765N105,NWN,NORTHWEST NAT HLDG CO,22767,-29403,1.12M,-1.44M,-56.4%,<.01%
32051X108,FHB,FIRST HAWAIIAN INC,1482803,-49591,43.45M,-1.45M,-3.2%,0.03%
70975L107,PEN,PENUMBRA INC,197329,-4621,62.31M,-1.46M,-2.3%,0.04%
349553107,FTS,FORTIS INC,123572,-25550,7.07M,-1.46M,-17.1%,<.01%
89346D107,TAC,TRANSALTA CORP,163700,-106178,2.26M,-1.47M,-39.3%,<.01%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,1182222,-80318,21.72M,-1.48M,-6.4%,0.01%
252131107,DXCM,DEXCOM INC,5679,-22053,382.48K,-1.49M,-79.5%,<.01%
G72800108,PRTA,PROTHENA CORP PLC,1611457,-151890,15.78M,-1.49M,-8.6%,<.01%
46434G822,EWJ,ISHARES INC,0,-17649,0,-1.49M,CLOSE,0%
464289180,EUFN,ISHARES TR,48195,-38262,1.88M,-1.49M,-44.3%,<.01%
G4701H109,IHS,IHS HOLDING LIMITED,0,-182674,0,-1.5M,CLOSE,0%
65535H208,NMR,NOMURA HLDGS INC,0,-190679,0,-1.5M,CLOSE,0%
09257W100,BXMT,BLACKSTONE MORTGAGE TRUST IN,441250,-88787,7.48M,-1.5M,-16.8%,<.01%
38267D109,GSHD,GOOSEHEAD INS INC,18306,-31090,887.84K,-1.51M,-62.9%,<.01%
29530P102,ERIE,ERIE INDTY CO,5455,-6303,1.31M,-1.51M,-53.6%,<.01%
91531W106,TIGR,UP FINTECH HLDG LTD,81146,-344209,357.04K,-1.51M,-80.9%,<.01%
922907746,VTEB,VANGUARD MUN BD FDS,0,-30492,0,-1.52M,CLOSE,0%
13057Q305,CRC,CALIFORNIA RES CORP,9265,-28955,489.84K,-1.53M,-75.8%,<.01%
039697107,ARDX,ARDELYX INC,13081,-300880,66.71K,-1.53M,-95.8%,<.01%
875372203,TNDM,TANDEM DIABETES CARE INC,681808,-102098,10.29M,-1.54M,-13%,<.01%
30052C107,EOLS,EVOLUS INC,336901,-222149,2.34M,-1.54M,-39.7%,<.01%
05464C101,AXON,AXON ENTERPRISE INC,5411,-2776,3.03M,-1.56M,-33.9%,<.01%
46138E339,SPMO,INVESCO EXCH TRADED FD TR II,0,-13896,0,-1.56M,CLOSE,0%
29476L107,EQR,EQUITY RESIDENTIAL,29865,-23020,2.03M,-1.56M,-43.5%,<.01%
53815P108,RAMP,LIVERAMP HLDGS INC,37571,-41625,1.41M,-1.57M,-52.6%,<.01%
390607109,GLDD,GREAT LAKES DREDGE & DOCK CO,0,-92353,0,-1.57M,CLOSE,0%
464286608,EZU,ISHARES INC,0,-25129,0,-1.57M,CLOSE,0%
379577208,GMED,GLOBUS MED INC,8300,-20059,655.78K,-1.58M,-70.7%,<.01%
156504300,CCS,CENTURY COMMUNITIES INC,120850,-22205,8.66M,-1.59M,-15.5%,<.01%
156727109,CRNC,CERENCE INC,214328,-140850,2.43M,-1.59M,-39.7%,<.01%
02155H200,ALT,ALTIMMUNE INC,201638,-525363,612.98K,-1.6M,-72.3%,<.01%
205768302,CRK,COMSTOCK RES INC,25608,-107248,382.07K,-1.6M,-80.7%,<.01%
90400P101,UGP,ULTRAPAR PARTICIPACOES SA,49904,-319864,250.52K,-1.61M,-86.5%,<.01%
G4627B103,HSPT,HORIZON SPACE ACQUISITION II,0,-250000,0,-1.61M,CLOSE,0%
633707104,NBHC,NATIONAL BK HLDGS CORP,36640,-36407,1.63M,-1.62M,-49.8%,<.01%
10948W103,AAMI,ACADIAN ASSET MANAGEMENT INC,33743,-22667,2.41M,-1.62M,-40.2%,<.01%
606710200,MITK,MITEK SYS INC,43343,-80769,872.5K,-1.63M,-65.1%,<.01%
25381B101,DMRC,DIGIMARC CORP NEW,0,-331409,0,-1.63M,CLOSE,0%
09173B107,KEEL,BITFARMS LTD,0,-832730,0,-1.63M,CLOSE,0%
256677105,DG,DOLLAR GEN CORP,97925,-14234,11.27M,-1.64M,-12.7%,<.01%
45676K111,,INFLEQTION INC,130970,-240280,899.76K,-1.65M,-64.7%,<.01%
00724F101,ADBE,ADOBE INC,359156,-8052,73.63M,-1.65M,-2.2%,0.05%
44955L106,IAUX,I-80 GOLD CORP,137600,-1139000,199.66K,-1.65M,-89.2%,<.01%
30214U102,EXPO,EXPONENT INC,163892,-28204,9.63M,-1.66M,-14.7%,<.01%
G5509L101,LIVN,LIVANOVA PLC,0,-26179,0,-1.66M,CLOSE,0%
034164103,ANDE,ANDERSONS INC,70346,-24440,4.81M,-1.67M,-25.8%,<.01%
65345M108,NXDR,NEXTDOOR HOLDINGS INC,2229851,-740424,5.06M,-1.68M,-24.9%,<.01%
37954Y632,AIQ,GLOBAL X FDS,0,-36130,0,-1.69M,CLOSE,0%
458334109,IPAR,INTERPARFUMS INC,30987,-15095,3.47M,-1.69M,-32.8%,<.01%
20602D101,CNXC,CONCENTRIX CORP,68533,-75611,1.54M,-1.69M,-52.5%,<.01%
31620M106,FIS,FIDELITY NATL INFORMATION SV,1817683,-44181,70.67M,-1.72M,-2.4%,0.04%
464286764,EWP,ISHARES INC,4437,-29162,263.51K,-1.73M,-86.8%,<.01%
379378201,GNL,GLOBAL NET LEASE INC,197578,-194204,1.77M,-1.74M,-49.6%,<.01%
46266A109,IRMD,IRADIMED CORP,0,-18043,0,-1.74M,CLOSE,0%
92839U206,VC,VISTEON CORP,15848,-17598,1.57M,-1.75M,-52.6%,<.01%
92857W308,VOD,VODAFONE GROUP PLC,215227,-133003,2.85M,-1.76M,-38.2%,<.01%
00486H105,ADTN,ADTRAN HOLDINGS INC,1091898,-127071,15.18M,-1.77M,-10.4%,<.01%
413197104,HRMY,HARMONY BIOSCIENCES HLDGS IN,52879,-48548,1.93M,-1.77M,-47.9%,<.01%
806407102,HSIC,SCHEIN HENRY INC,9653,-21176,806.22K,-1.77M,-68.7%,<.01%
30050B101,EVH,EVOLENT HEALTH INC,5107561,-326471,27.68M,-1.77M,-6%,0.02%
464286756,EWD,ISHARES INC,4027,-35437,201.27K,-1.77M,-89.8%,<.01%
440327104,HMN,HORACE MANN EDUCATORS CORP N,14315,-34325,739.37K,-1.77M,-70.6%,<.01%
G1828A108,CAEP,CANTOR EQUITY PARTNERS III I,0,-173229,0,-1.79M,CLOSE,0%
76009N100,UPBD,UPBOUND GROUP INC,98304,-84385,2.09M,-1.79M,-46.2%,<.01%
65340P106,NXE,NEXGEN ENERGY LTD,386587,-193055,3.63M,-1.81M,-33.3%,<.01%
05603J108,BKV,BKV CORP,0,-63712,0,-1.82M,CLOSE,0%
46267X108,IQ,IQIYI INC,1741056,-1753525,1.81M,-1.82M,-50.2%,<.01%
53803X105,LOB,LIVE OAK BANCSHARES INC,217937,-45066,8.9M,-1.84M,-17.1%,<.01%
053484101,AVB,AVALONBAY CMNTYS INC,1540,-9883,290.58K,-1.86M,-86.5%,<.01%
60741F104,MBLY,MOBILEYE GLOBAL INC,255241,-192760,2.47M,-1.87M,-43%,<.01%
832248207,SFD,SMITHFIELD FOODS INC,194401,-76955,4.72M,-1.87M,-28.4%,<.01%
134429109,CPB,THE CAMPBELLS COMPANY,19028,-83876,423.75K,-1.87M,-81.5%,<.01%
11135E203,BNL,BROADSTONE NET LEASE INC,111805,-90424,2.31M,-1.87M,-44.7%,<.01%
L72967109,OEC,ORION S.A.,2194308,-282485,14.55M,-1.87M,-11.4%,<.01%
45781M101,INVA,INNOVIVA INC,166255,-82564,3.78M,-1.88M,-33.2%,<.01%
G87110105,FTI,TECHNIPFMC PLC,66848,-28527,4.43M,-1.89M,-29.9%,<.01%
27579R104,EWBC,EAST WEST BANCORP INC,4556,-14686,588.13K,-1.9M,-76.3%,<.01%
78573L106,SBRA,SABRA HEALTH CARE REIT INC,833693,-98365,16.27M,-1.92M,-10.6%,0.01%
08986R309,BH,BIGLARI HLDGS INC,1019,-4551,434.12K,-1.94M,-81.7%,<.01%
714266103,PPTA,PERPETUA RESOURCES CORP,146724,-93965,3.05M,-1.95M,-39%,<.01%
97717PAD6,PHPT,WISDOMTREE INC,0,-1472000,0,-1.95M,CLOSE,0%
09227Q100,BLKB,BLACKBAUD INC,23438,-65956,694.23K,-1.95M,-73.8%,<.01%
296315104,ESE,ESCO TECHNOLOGIES INC,0,-6945,0,-1.95M,CLOSE,0%
37954Y715,BOTZ,GLOBAL X FDS,0,-59336,0,-1.97M,CLOSE,0%
457187102,INGR,INGREDION INC,247723,-20901,23.46M,-1.98M,-7.8%,0.01%
G53157122,KPET-UN,KPET ULTRA PACELINE CORP,0,-200000,0,-2M,CLOSE,0%
83012A109,TSLX,SIXTH STREET SPECIALTY LENDI,68649,-117105,1.18M,-2.01M,-63%,<.01%
911163103,UNFI,UNITED NAT FOODS INC,1542023,-44143,70.42M,-2.02M,-2.8%,0.04%
896442308,TRIN,TRINITY CAP INC,216977,-113958,3.88M,-2.04M,-34.4%,<.01%
G6301B101,MLAC,MOUNTAIN LAKE ACQUISITION CO,0,-193702,0,-2.04M,CLOSE,0%
037598109,APOG,APOGEE ENTERPRISES INC,48403,-44748,2.21M,-2.05M,-48%,<.01%
67103X102,OFG,OFG BANCORP,96542,-41793,4.74M,-2.05M,-30.2%,<.01%
421906108,HCSG,HEALTHCARE SVCS GROUP INC,265647,-84419,6.52M,-2.07M,-24.1%,<.01%
50077B207,KTOS,KRATOS DEFENSE & SEC SOLUTIO,5009,-41879,249.75K,-2.09M,-89.3%,<.01%
192108504,CDE,COEUR MNG INC,260403,-128807,4.25M,-2.1M,-33.1%,<.01%
33767E202,FSV,FIRSTSERVICE CORP NEW,2100,-14811,298.31K,-2.1M,-87.6%,<.01%
31609A206,FESM,FIDELITY COVINGTON TRUST,6864,-43672,331.46K,-2.11M,-86.4%,<.01%
84858T772,EUAD,SPINNAKER ETF SERIES,0,-51770,0,-2.11M,CLOSE,0%
G86880104,TAVI,TAVIA ACQUISITION CORP,0,-200000,0,-2.11M,CLOSE,0%
74736L109,QTWO,Q2 HLDGS INC,449747,-44172,21.63M,-2.12M,-8.9%,0.01%
92937A102,WPP,WPP PLC NEW,407216,-138405,6.31M,-2.14M,-25.4%,<.01%
297602104,ETD,ETHAN ALLEN INTERIORS INC,26694,-96137,596.34K,-2.15M,-78.3%,<.01%
668074305,NWE,NORTHWESTERN ENERGY GROUP IN,145729,-30828,10.44M,-2.21M,-17.5%,<.01%
381013101,GDEN,GOLDEN ENTMT INC,0,-83157,0,-2.22M,CLOSE,0%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,60268,-99370,1.35M,-2.22M,-62.2%,<.01%
384109104,GGG,GRACO INC,0,-26301,0,-2.23M,CLOSE,0%
987084100,YSS,YORK SPACE SYSTEMS INC,0,-100926,0,-2.24M,CLOSE,0%
501976104,KYTX,KYVERNA THERAPEUTICS INC,469346,-252235,4.18M,-2.25M,-35%,<.01%
G3922B107,G,GENPACT LIMITED,786388,-81838,21.63M,-2.25M,-9.4%,0.01%
528877103,LX,LEXINFINTECH HLDGS LTD,1668076,-1143748,3.29M,-2.25M,-40.7%,<.01%
25520W107,DEC,DIVERSIFIED ENERGY CO,126277,-163155,1.75M,-2.26M,-56.4%,<.01%
624758108,MWA,MUELLER WTR PRODS INC,76841,-88174,1.98M,-2.28M,-53.4%,<.01%
550021109,LULU,LULULEMON ATHLETICA INC,214001,-19987,24.43M,-2.28M,-8.5%,0.02%
06759L103,BBDC,BARINGS BDC INC,37677,-268200,321.01K,-2.29M,-87.7%,<.01%
56418H100,MAN,MANPOWERGROUP INC WIS,187551,-67882,6.33M,-2.29M,-26.6%,<.01%
617700109,MORN,MORNINGSTAR INC,5594,-14754,872.78K,-2.3M,-72.5%,<.01%
197641103,CLBK,COLUMBIA FINL INC,120099,-108914,2.55M,-2.31M,-47.6%,<.01%
032108607,BLOK,AMPLIFY ETF TR,10192,-36983,638.33K,-2.32M,-78.4%,<.01%
829933100,SIRI,SIRIUSXM HOLDINGS INC,0,-101528,0,-2.34M,CLOSE,0%
36467W109,GME,GAMESTOP CORP,10734,-106220,237.01K,-2.35M,-90.8%,<.01%
14843C105,CSTL,CASTLE BIOSCIENCES INC,112789,-99177,2.69M,-2.37M,-46.8%,<.01%
433313103,HNGE,HINGE HEALTH INC,8700,-28588,722.1K,-2.37M,-76.7%,<.01%
98985Y108,ZYME,ZYMEWORKS INC,144807,-90814,3.79M,-2.37M,-38.5%,<.01%
960413102,WLK,WESTLAKE CORPORATION,200534,-32649,14.64M,-2.38M,-14%,<.01%
871332102,SLVM,SYLVAMO CORP,129953,-63248,4.91M,-2.39M,-32.7%,<.01%
65339F655,NEEXU,NEXTERA ENERGY INC,2375000,-50000,113.74M,-2.39M,-2.1%,0.07%
85208P808,URNJ,SPROTT FDS TR,0,-82250,0,-2.41M,CLOSE,0%
58502B106,MD,PEDIATRIX MEDICAL GROUP INC,1613100,-95333,40.86M,-2.41M,-5.6%,0.03%
403949100,DINO,HF SINCLAIR CORP,198865,-34810,13.85M,-2.42M,-14.9%,<.01%
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,39103,-44230,2.14M,-2.43M,-53.1%,<.01%
171484108,CHDN,CHURCHILL DOWNS INC,16820,-27203,1.51M,-2.44M,-61.8%,<.01%
86765Q106,SUNC,SUNOCOCORP LLC,273664,-36124,18.52M,-2.44M,-11.7%,0.01%
75960P104,RELY,REMITLY GLOBAL INC,2221147,-109475,49.78M,-2.45M,-4.7%,0.03%
90353T100,UBER,UBER TECHNOLOGIES INC,531836,-34144,38.38M,-2.46M,-6%,0.02%
918284209,VSECU,VSE CORP,0,-50000,0,-2.47M,CLOSE,0%
68554V108,OSUR,ORASURE TECHNOLOGIES INC,827187,-555201,3.69M,-2.48M,-40.2%,<.01%
G4727U126,IACOU,IDEA ACQUISITION CORP,0,-250000,0,-2.48M,CLOSE,0%
09075A108,BVS,BIOVENTUS INC,47304,-263306,446.55K,-2.49M,-84.8%,<.01%
G97822103,PRGO,PERRIGO CO PLC,108619,-239662,1.13M,-2.49M,-68.8%,<.01%
04965M106,ATAT,ATOUR LIFESTYLE HLDGS LTD,10898,-78347,346.56K,-2.49M,-87.8%,<.01%
03589W102,ANNX,ANNEXON INC,265284,-437515,1.51M,-2.5M,-62.3%,<.01%
M5425M103,INMD,INMODE LTD,116726,-171482,1.71M,-2.51M,-59.5%,<.01%
G8303R126,TMTSU,SPARTACUS ACQUISITION CORP I,0,-250000,0,-2.51M,CLOSE,0%
861025104,SYBT,STOCK YDS BANCORP INC,14049,-32932,1.07M,-2.52M,-70.1%,<.01%
09062W204,BLFS,BIOLIFE SOLUTIONS INC,12349,-89521,348.74K,-2.53M,-87.9%,<.01%
088606108,BHP,BHP BILLITON LIMITED,0,-34830,0,-2.53M,CLOSE,0%
343873105,FFIC,FLUSHING FINL CORP,0,-165181,0,-2.54M,CLOSE,0%
896522109,TRN,TRINITY INDS INC,906553,-73916,31.35M,-2.56M,-7.5%,0.02%
03945R102,ACHR,ARCHER AVIATION INC,29114,-540498,137.71K,-2.56M,-94.9%,<.01%
91347P105,OLED,UNIVERSAL DISPLAY CORP,74584,-29600,6.46M,-2.56M,-28.4%,<.01%
566324109,MMI,MARCUS & MILLICHAP INC,82106,-82279,2.56M,-2.56M,-50.1%,<.01%
00508Y102,AYI,ACUITY INC,197579,-6820,74.42M,-2.57M,-3.3%,0.05%
M25133105,CGNT,COGNYTE SOFTWARE LTD,578698,-292971,5.08M,-2.57M,-33.6%,<.01%
00461U105,ACRS,ACLARIS THERAPEUTICS INC,414499,-486305,2.19M,-2.57M,-54%,<.01%
G4569C127,HVMCU,HIGHVIEW MERGER CORP,0,-250000,0,-2.58M,CLOSE,0%
517125100,LRMR,LARIMAR THERAPEUTICS INC,0,-575624,0,-2.59M,CLOSE,0%
492327101,KROS,KEROS THERAPEUTICS INC,267460,-242148,2.86M,-2.59M,-47.5%,<.01%
493732101,KFRC,KFORCE INC,78750,-55591,3.69M,-2.61M,-41.4%,<.01%
74022D407,PDS,PRECISION DRILLING CORP,92865,-34068,7.12M,-2.61M,-26.8%,<.01%
20451Q104,CODI,COMPASS DIVERSIFIED,2872202,-246077,30.62M,-2.62M,-7.9%,0.02%
929566107,WNC,WABASH NATL CORP,2068519,-194480,27.93M,-2.63M,-8.6%,0.02%
G6486E102,NHIC,NEWHOLD INVT CORP III,754894,-241293,8.22M,-2.63M,-24.2%,<.01%
03782L101,APPN,APPIAN CORP,332093,-115695,7.6M,-2.65M,-25.8%,<.01%
929328102,WSFS,WSFS FINL CORP,16947,-34550,1.3M,-2.65M,-67.1%,<.01%
G81276100,SIG,SIGNET JEWELERS LIMITED,20593,-30900,1.78M,-2.66M,-60%,<.01%
032724106,ANAB,ANAPTYSBIO INC,539666,-39630,36.43M,-2.68M,-6.8%,0.02%
29445S100,EQPT,EQUIPMENTSHARE COM INC,24074,-137980,473.3K,-2.71M,-85.1%,<.01%
226718104,CRTO,CRITEO S A,214140,-149194,3.91M,-2.73M,-41.1%,<.01%
827048109,SLGN,SILGAN HLDGS INC,12834,-58849,595.37K,-2.73M,-82.1%,<.01%
74168J101,PRME,PRIME MEDICINE INC,648940,-744681,2.39M,-2.75M,-53.4%,<.01%
G0118C105,AGBK,AGI INC,111642,-388358,790.42K,-2.75M,-77.7%,<.01%
00214Q401,ARKW,ARK ETF TR,8188,-19028,1.19M,-2.76M,-69.9%,<.01%
92686J106,VKTX,VIKING THERAPEUTICS INC,1605994,-70719,62.65M,-2.76M,-4.2%,0.04%
427096508,HTGC,HERCULES CAPITAL INC,1373460,-175500,21.66M,-2.77M,-11.3%,0.01%
902788108,UMBF,UMB FINL CORP,0,-24554,0,-2.77M,CLOSE,0%
98379L100,XPEL,XPEL INC,79091,-55836,3.92M,-2.77M,-41.4%,<.01%
500643200,KFY,KORN FERRY,28465,-41748,1.9M,-2.78M,-59.5%,<.01%
703343103,PATK,PATRICK INDS INC,0,-25059,0,-2.78M,CLOSE,0%
76029L100,RPAY,REPAY HLDGS CORP,969128,-664533,4.07M,-2.79M,-40.7%,<.01%
05156V102,AUPH,AURINIA PHARMACEUTICALS INC,1408456,-164527,23.9M,-2.79M,-10.5%,0.01%
85208M102,SFM,SPROUTS FMRS MKT INC,2715,-33069,229.63K,-2.8M,-92.4%,<.01%
64115T104,NTCT,NETSCOUT SYS INC,39975,-64367,1.74M,-2.8M,-61.7%,<.01%
719405102,PLAB,PHOTRONICS INC,105419,-86381,3.43M,-2.81M,-45%,<.01%
224408104,CR,CRANE COMPANY,907,-12605,202.32K,-2.81M,-93.3%,<.01%
46137V100,PPA,INVESCO EXCHANGE TRADED FD T,0,-16999,0,-2.82M,CLOSE,0%
750491102,RDNT,RADNET INC,0,-50474,0,-2.82M,CLOSE,0%
902681105,UGI,UGI CORP NEW,426188,-81945,14.72M,-2.83M,-16.1%,<.01%
71880K101,PHIN,PHINIA INC,0,-41360,0,-2.83M,CLOSE,0%
42330P107,HLX,HELIX ENERGY SOLUTIONS GRP I,147620,-324003,1.29M,-2.83M,-68.7%,<.01%
532206109,LIF,LIFE360 INC,53241,-51357,2.95M,-2.84M,-49.1%,<.01%
221006109,CRVL,CORVEL CORP,32560,-45537,2.04M,-2.85M,-58.3%,<.01%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,350829,-23147,43.17M,-2.85M,-6.2%,0.03%
G1890L107,CPRI,CAPRI HOLDINGS LIMITED,323930,-153409,6.02M,-2.85M,-32.1%,<.01%
G3643J108,FLUT,FLUTTER ENTMT PLC,95300,-28095,9.74M,-2.87M,-22.8%,<.01%
152006102,CGAU,CENTERRA GOLD INC,562365,-182580,8.91M,-2.89M,-24.5%,<.01%
78464A714,XRT,SPDR SERIES TRUST,45694,-33127,4.01M,-2.91M,-42%,<.01%
74340E103,PGNY,PROGYNY INC,18239,-100833,525.83K,-2.91M,-84.7%,<.01%
577933104,MMS,MAXIMUS INC,104761,-54172,5.63M,-2.91M,-34.1%,<.01%
146869102,CVNA,CARVANA CO,0,-9285,0,-2.92M,CLOSE,0%
01921D204,AAUC,ALLIED GOLD CORP,105632,-125344,2.51M,-2.98M,-54.3%,<.01%
576485205,MTDR,MATADOR RES CO,8684,-59982,432.29K,-2.99M,-87.4%,<.01%
G7341A129,PAACU,PROEM ACQUISITION CORP I,0,-300000,0,-2.99M,CLOSE,0%
786700104,SGMT,SAGIMET BIOSCIENCES INC,22177,-389393,171.43K,-3.01M,-94.6%,<.01%
808524607,SCHA,SCHWAB STRATEGIC TR,0,-104145,0,-3.03M,CLOSE,0%
500754106,KHC,KRAFT HEINZ CO,598580,-128456,14.14M,-3.03M,-17.7%,<.01%
260003108,DOV,DOVER CORP,4963,-13568,1.11M,-3.04M,-73.2%,<.01%
31154R109,FPI,FARMLAND PARTNERS INC,176076,-318288,1.7M,-3.08M,-64.4%,<.01%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,908075,-41691,67.23M,-3.09M,-4.4%,0.04%
98937LAA3,,ZENAS BIOPHARMA INC,0,-3000000,0,-3.12M,CLOSE,0%
75524W108,RMAX,RE/MAX HLDGS INC,149751,-318080,1.48M,-3.14M,-68%,<.01%
75700L108,RRR,RED ROCK RESORTS INC,0,-59375,0,-3.17M,CLOSE,0%
74112D101,PBH,PRESTIGE CONSMR HEALTHCARE I,313778,-67255,14.83M,-3.18M,-17.7%,<.01%
78410G104,SBAC,SBA COMMUNICATIONS CORP,1487,-18111,262.4K,-3.2M,-92.4%,<.01%
00182C103,ANIP,ANI PHARMACEUTICALS INC,174732,-38701,14.46M,-3.2M,-18.1%,<.01%
044186104,ASH,ASHLAND INC,36715,-48667,2.42M,-3.21M,-57%,<.01%
00737L103,CVSA,COVISTA INC,23271,-25793,2.9M,-3.22M,-52.6%,<.01%
25862V105,DV,DOUBLEVERIFY HLDGS INC,185368,-298895,2.01M,-3.24M,-61.7%,<.01%
20464U100,COMP,COMPASS INC,139805,-263016,1.72M,-3.24M,-65.3%,<.01%
378973507,GSAT,GLOBALSTAR INC,70433,-40090,5.73M,-3.26M,-36.3%,<.01%
10950A106,BTSG,BRIGHTSPRING HEALTH SVCS INC,29909,-46872,2.09M,-3.27M,-61%,<.01%
69370C100,PTC,PTC INC,0,-23050,0,-3.28M,CLOSE,0%
928881101,VNT,VONTIER CORPORATION,120920,-114290,3.51M,-3.31M,-48.6%,<.01%
88160R101,TSLA,TESLA INC,4349492,-7901,1.83B,-3.32M,-0.2%,1.1%
64828T201,RITM,RITHM CAPITAL CORP,2136467,-355077,20.06M,-3.33M,-14.3%,0.01%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,418089,-52285,26.76M,-3.35M,-11.1%,0.02%
58039P305,MUX,MCEWEN INC.,13181,-184610,238.97K,-3.35M,-93.3%,<.01%
974155103,WING,WINGSTOP INC,8829,-19513,1.53M,-3.38M,-68.8%,<.01%
G0084W101,ADNT,ADIENT PLC,3098708,-184510,56.95M,-3.39M,-5.6%,0.04%
G8089R100,PGAC,PANTAGES CAPITAL ACQUISITION,0,-325000,0,-3.41M,CLOSE,0%
G9675P102,WLAC,WILLOW LANE ACQUISITION CORP,0,-320012,0,-3.41M,CLOSE,0%
55305B101,MHO,M/I HOMES INC,75643,-21328,12.16M,-3.43M,-22%,<.01%
70438V106,PCTY,PAYLOCITY HLDG CORP,688903,-32826,72.01M,-3.43M,-4.5%,0.04%
90278Q108,UFPI,UFP INDUSTRIES INC,297886,-37883,27.03M,-3.44M,-11.3%,0.02%
903731107,ULS,UL SOLUTIONS INC,18121,-33865,1.85M,-3.45M,-65.1%,<.01%
38173M102,GBDC,GOLUB CAP BDC INC,684435,-268777,8.82M,-3.46M,-28.2%,<.01%
683797104,OPY,OPPENHEIMER HLDGS INC,5273,-32927,556.51K,-3.48M,-86.2%,<.01%
G9037S125,TRGSU,TRG LATIN AMER ACQUIS CORP,0,-350000,0,-3.48M,CLOSE,0%
34354P105,FLS,FLOWSERVE CORP,15473,-47138,1.15M,-3.5M,-75.3%,<.01%
574795100,MASI,MASIMO CORP,0,-19789,0,-3.52M,CLOSE,0%
464286715,TUR,ISHARES INC,15432,-90718,600K,-3.53M,-85.5%,<.01%
97717W422,EPI,WISDOMTREE TR,0,-87377,0,-3.56M,CLOSE,0%
233912104,DJCO,DAILY JOURNAL CORP,10155,-5942,6.11M,-3.57M,-36.9%,<.01%
39813G109,GDYN,GRID DYNAMICS HLDGS INC,553785,-630425,3.15M,-3.58M,-53.2%,<.01%
382550101,GT,GOODYEAR TIRE & RUBR CO,1014534,-542924,6.7M,-3.58M,-34.9%,<.01%
05379B107,AVA,AVISTA CORP,516882,-87902,21.15M,-3.6M,-14.5%,0.01%
45781V101,IIPR,INNOVATIVE INDL PPTYS INC,304567,-58147,18.88M,-3.6M,-16%,0.01%
447011107,HUN,HUNTSMAN CORP,33759,-339749,358.52K,-3.61M,-91%,<.01%
89055F103,BLD,TOPBUILD COR,2756,-10266,977.09K,-3.64M,-78.8%,<.01%
591520200,MEI,METHODE ELECTRS INC,425066,-192907,8.06M,-3.66M,-31.2%,<.01%
G9008W105,TDAC,TRANSLATIONAL DEV ACQUISITIO,0,-346900,0,-3.66M,CLOSE,0%
81686C104,SEMR,SEMRUSH HLDGS INC,0,-308979,0,-3.69M,CLOSE,0%
92276F100,VTR,VENTAS INC,381884,-41570,33.91M,-3.69M,-9.8%,0.02%
