CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,302555831,302555831,51.66B,51.66B,NEW,2.2%
482480100,KLAC,KLA CORP,43007912,38606425,12.98B,11.65B,+877.1%,0.56%
11135F101,AVGO,BROADCOM INC,144359173,20246297,54.53B,7.65B,+16.3%,2.4%
91324P102,UNH,UNITEDHEALTH GROUP INC,27992995,15973949,11.63B,6.64B,+132.9%,0.51%
67066G104,NVDA,NVIDIA CORPORATION,1026051548,32198580,205.3B,6.44B,+3.2%,8.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,25558552,10269781,14.85B,5.97B,+67.2%,0.64%
037833100,AAPL,APPLE INC,325348754,17906714,94.14B,5.18B,+5.8%,4.1%
458140100,INTC,INTEL CORP,94431754,36916621,13.19B,5.15B,+64.2%,0.57%
02079K305,GOOGL,ALPHABET INC,250714005,14169330,89.6B,5.06B,+6%,3.9%
02079K107,GOOG,ALPHABET INC,121958993,13398953,43.09B,4.73B,+12.3%,1.9%
N07059210,ASML,ASML HLDG NV,5478341,2329935,10.9B,4.64B,+74%,0.47%
697435105,PANW,PALO ALTO NETWORKS INC,20054462,11949672,6.84B,4.08B,+147.4%,0.3%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,7847117,4406915,5.99B,3.36B,+128.1%,0.26%
464287614,IWF,ISHARES TR,33169533,24853456,4.12B,3.09B,+298.9%,0.18%
532457108,LLY,ELI LILLY & CO,28462475,2121444,34.14B,2.54B,+8.1%,1.5%
149123101,CAT,CATERPILLAR INC,5781969,1957676,6.16B,2.08B,+51.2%,0.27%
038222105,AMAT,APPLIED MATLS INC,9274335,2876511,6.71B,2.08B,+45%,0.29%
15675D103,CBRS,CEREBRAS SYSTEMS INC,8435095,8435095,1.86B,1.86B,NEW,0.08%
771049103,RBLX,ROBLOX CORP,79723713,33104614,4.34B,1.8B,+71%,0.19%
146869102,CVNA,CARVANA CO,33604708,26157893,2.21B,1.72B,+351.3%,0.1%
23804L103,DDOG,DATADOG INC,19758680,6470261,5.14B,1.68B,+48.7%,0.22%
023135106,AMZN,AMAZON COM INC,365660364,6961673,87.15B,1.66B,+1.9%,3.8%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,14084488,3308052,7.06B,1.66B,+30.7%,0.31%
09857L108,BKNG,BOOKING HOLDINGS INC,9522286,9202528,1.7B,1.64B,+2878%,0.07%
88160R101,TSLA,TESLA INC,39766224,3738248,16.73B,1.57B,+10.4%,0.73%
437076102,HD,HOME DEPOT INC,18088396,4363087,6.38B,1.54B,+31.8%,0.28%
235851102,DHR,DANAHER CORP DEL,29540895,7006566,5.63B,1.33B,+31.1%,0.24%
92556V106,VTRS,VIATRIS INC,96662102,80073588,1.53B,1.27B,+482.7%,0.07%
548661107,LOW,LOWES COS INC,37267356,5411705,8.22B,1.19B,+17%,0.36%
770700102,HOOD,ROBINHOOD MKTS INC,29907700,11850309,3B,1.19B,+65.6%,0.13%
09062X103,BIIB,BIOGEN INC,18217239,5409698,3.94B,1.17B,+42.2%,0.17%
922908736,VUG,VANGUARD INDEX FDS,15218429,12639124,1.31B,1.09B,+490%,0.06%
609839105,MPWR,MONOLITHIC PWR SYS INC,5177258,776427,7.16B,1.07B,+17.6%,0.31%
494368103,KMB,KIMBERLY-CLARK CORP,13133613,9507375,1.44B,1.04B,+262.2%,0.06%
G2004J103,CCL,CARNIVAL CORP LTD,35769442,35769442,1.02B,1.02B,NEW,0.04%
17275R102,CSCO,CISCO SYS INC,76063526,8677963,8.93B,1.02B,+12.9%,0.39%
750917106,RMBS,RAMBUS INC DEL,10460026,7141577,1.39B,947.97M,+215.2%,0.06%
K08588103,ASND,ASCENDIS PHARMA A/S,3545575,3545575,945.68M,945.68M,NEW,0.04%
363576109,AJG,GALLAGHER ARTHUR J & CO,18645620,4024657,4.28B,923.94M,+27.5%,0.19%
49271V100,KDP,KEURIG DR PEPPER INC,172397835,26768840,5.64B,876.14M,+18.4%,0.24%
955306105,WST,WEST PHARMACEUTICAL SVSC INC,3574816,2325068,1.28B,834.7M,+186%,0.06%
03831W108,APP,APPLOVIN CORP,17293553,1602139,8.91B,825.47M,+10.2%,0.39%
780087102,RY,ROYAL BK CDA,17803517,3895270,3.69B,806.56M,+28%,0.16%
808513105,SCHW,SCHWAB CHARLES CORP,44265455,8577286,4.08B,791.43M,+24%,0.18%
632307104,NTRA,NATERA INC,5451396,2897142,1.48B,786.43M,+113.4%,0.06%
858119100,STLD,STEEL DYNAMICS INC,7720913,3309313,1.77B,759.35M,+75%,0.08%
743315103,PGR,PROGRESSIVE CORP,11213445,3384651,2.45B,739.38M,+43.2%,0.11%
76155X100,RVMD,REVOLUTION MEDICINES INC,12200422,3736108,2.28B,699.7M,+44.1%,0.1%
679295105,OKTA,OKTA INC,16272067,4929243,2.22B,672.6M,+43.5%,0.1%
256746108,DLTR,DOLLAR TREE INC,24960305,5465910,3.02B,661.1M,+28%,0.13%
87612E106,TGT,TARGET CORP,24630329,4729055,3.22B,617.66M,+23.8%,0.14%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,7433148,2187458,2.09B,615.14M,+41.7%,0.09%
464287457,SHY,ISHARES TR,11506634,7427817,944.81M,609.9M,+182.1%,0.04%
24703L202,DELL,DELL TECHNOLOGIES INC,5654576,1412435,2.44B,609.41M,+33.3%,0.11%
244199105,DE,DEERE & CO,7488674,958880,4.75B,608.25M,+14.7%,0.21%
03938L203,MT,ARCELORMITTAL SA LUXEMBOURG,11391416,9833857,685.99M,592.19M,+631.4%,0.03%
042068205,ARM,ARM HOLDINGS PLC,4062977,1613947,1.44B,572.26M,+65.9%,0.06%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,4609326,2333564,1.11B,562.32M,+102.5%,0.05%
00846U101,A,AGILENT TECHNOLOGIES INC,5076167,4159361,674.27M,552.49M,+453.7%,0.03%
55658T105,MAIR,MADISON AIR SOLUTIONS CORP,14084999,14084999,549.31M,549.31M,NEW,0.02%
247361702,DAL,DELTA AIR LINES INC,33187319,5683286,3.11B,532.3M,+20.7%,0.13%
38141G104,GS,GOLDMAN SACHS GROUP INC,3866640,525408,3.91B,531.38M,+15.7%,0.17%
00187Y100,APG,API GROUP CORP,17499605,12450793,741.11M,527.29M,+246.6%,0.03%
452327109,ILMN,ILLUMINA INC,4523417,2976556,795.35M,523.37M,+192.4%,0.03%
22052L104,CTVA,CORTEVA INC,41072288,6100388,3.48B,516.64M,+17.4%,0.15%
26701L100,BROS,DUTCH BROS INC,16724132,7157735,1.2B,514M,+74.8%,0.05%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,10702508,2803783,1.96B,513.4M,+35.5%,0.09%
Y2573F102,FLEX,FLEX LTD,19538636,3157171,3.17B,511.68M,+19.3%,0.14%
60937P106,MDB,MONGODB INC,3660780,1467897,1.23B,493.07M,+66.9%,0.05%
984245100,YPF,YPF SOCIEDAD ANONIMA,10705516,10705426,486.78M,486.78M,+11894917.8%,0.02%
G39387108,GFS,GLOBALFOUNDRIES INC,69848379,5790213,5.76B,477.17M,+9%,0.25%
316188705,FSEC,FIDELITY MERRIMACK STR TR,217976663,10830230,9.56B,474.8M,+5.2%,0.41%
00508Y102,AYI,ACUITY INC,3604071,1248463,1.36B,470.25M,+53%,0.06%
231021106,CMI,CUMMINS INC,6085944,657632,4.34B,469.03M,+12.1%,0.19%
25754A201,DPZ,DOMINOS PIZZA INC,4136482,1568880,1.22B,464.45M,+61.1%,0.05%
110448107,BTI,BRITISH AMERN TOB PLC,44158315,7470096,2.73B,461.35M,+20.4%,0.12%
68389X105,ORCL,ORACLE CORP,26025909,3145069,3.81B,460.91M,+13.7%,0.17%
624756102,MLI,MUELLER INDS INC,5513679,3707422,677.8M,455.75M,+205.3%,0.03%
617446448,MS,MORGAN STANLEY,24903987,2173964,5.21B,454.45M,+9.6%,0.23%
097023105,BA,BOEING CO,58951274,2074892,12.76B,449.15M,+3.6%,0.55%
929740108,WAB,WABTEC,21383543,1661114,5.77B,447.84M,+8.4%,0.25%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,3131652,1155933,1.21B,447.03M,+58.5%,0.05%
316188408,FLDR,FIDELITY MERRIMACK STR TR,8873080,8863473,444.63M,444.15M,+92260.6%,0.02%
025537101,AEP,AMERICAN ELEC PWR CO INC,9302934,3223596,1.27B,441.02M,+53%,0.06%
60770K107,MRNA,MODERNA INC,51859891,6187867,3.63B,433.34M,+13.5%,0.16%
83671M105,SOBO,SOUTH BOW CORP,21894771,12223172,771.3M,430.59M,+126.4%,0.03%
883203101,TXT,TEXTRON INC,16084547,4682165,1.48B,429.5M,+41.1%,0.06%
032654105,ADI,ANALOG DEVICES INC,7794859,1064172,3.1B,422.66M,+15.8%,0.13%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,2378726,1200533,832.72M,420.27M,+101.9%,0.04%
49177J102,KVUE,KENVUE INC,157051418,21958324,3B,419.62M,+16.3%,0.13%
199908104,FIX,COMFORT SYS USA INC,1659799,210282,3.29B,416.77M,+14.5%,0.14%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,22568609,3566624,2.63B,416.12M,+18.8%,0.11%
58507V107,MDLN,MEDLINE INC,46963203,10407002,1.85B,410.45M,+28.5%,0.08%
857477103,STT,STATE STR CORP,13911287,2370660,2.36B,402.06M,+20.5%,0.1%
21871X109,CRBG,COREBRIDGE FINL INC,14609508,13823607,418.27M,395.77M,+1759%,0.02%
063671101,BMO,BANK MONTREAL MEDIUM,9527449,2234256,1.68B,394.89M,+30.6%,0.07%
H1467J104,CB,CHUBB LIMITED,13368929,1146455,4.56B,390.64M,+9.4%,0.2%
778296103,ROST,ROSS STORES INC,10973537,1818823,2.34B,387.14M,+19.9%,0.1%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,24316233,4157528,2.11B,360.41M,+20.6%,0.09%
98389B100,XEL,XCEL ENERGY INC,11152597,4433391,895.55M,356M,+66%,0.04%
05464C101,AXON,AXON ENTERPRISE INC,3024957,628618,1.7B,352.41M,+26.2%,0.07%
09073M104,TECH,BIO-TECHNE CORP,12794784,4894856,903.95M,345.82M,+62%,0.04%
934423104,WBD,WARNER BROS DISCOVERY INC,45257749,12787176,1.21B,340.91M,+39.4%,0.05%
974155103,WING,WINGSTOP INC,4092059,1945719,709.6M,337.41M,+90.7%,0.03%
884903881,TRI.TO,THOMSON REUTERS CORP,4093736,4093736,334.37M,334.37M,NEW,0.01%
910047109,UAL,UNITED AIRLS HLDGS INC,19473813,2453195,2.65B,333.61M,+14.4%,0.11%
72348N109,PNFP,PINNACLE FINL PARTNERS INC,10488929,3290031,1.06B,331.9M,+45.7%,0.05%
012653101,ALB,ALBEMARLE CORP,2685901,2453309,362.68M,331.27M,+1054.8%,0.02%
254687106,DIS,DISNEY WALT CO,25391170,3437810,2.44B,330.89M,+15.7%,0.11%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,16293303,5622200,938.82M,323.95M,+52.7%,0.04%
15101Q207,CLS,CELESTICA INC,8446912,886587,3.08B,323.41M,+11.7%,0.13%
054540208,ACLS,AXCELIS TECHNOLOGIES INC,4125902,1694781,781.65M,321.08M,+69.7%,0.03%
77311W101,RKT,ROCKET COS INC,52060648,20382974,819.96M,321.03M,+64.3%,0.04%
464286509,EWC,ISHARES INC,5981865,5551631,344.79M,320M,+1290.4%,0.01%
457669307,INSM,INSMED INC,16143583,2983416,1.72B,318.09M,+22.7%,0.07%
718172109,PM,PHILIP MORRIS INTL INC,46521326,1750723,8.42B,316.72M,+3.9%,0.37%
25746U109,D,DOMINION ENERGY INC,6860793,4633097,468.52M,316.39M,+208%,0.02%
46432F339,QUAL,ISHARES TR,19505608,1426019,4.28B,312.91M,+7.9%,0.19%
278642103,EBAY,EBAY INC.,7960741,2799804,889.61M,312.88M,+54.2%,0.04%
37045V100,GM,GENERAL MTRS CO,19129294,4020589,1.47B,309.91M,+26.6%,0.06%
75943R102,RLAY,RELAY THERAPEUTICS INC,20110113,16414682,376.26M,307.12M,+444.2%,0.02%
G93A5A101,VIK,VIKING HOLDINGS LTD,16993566,2915424,1.78B,305.16M,+20.7%,0.08%
366505105,GTX,GARRETT MOTION INC,16653468,8399113,603.36M,304.3M,+101.8%,0.03%
48251W104,KKR,KKR & CO INC,21566484,3240545,1.98B,297.42M,+17.7%,0.09%
H2906T109,GRMN,GARMIN LTD,3392792,1240940,805.92M,294.77M,+57.7%,0.03%
90184D100,TWST,TWIST BIOSCIENCE CORP,4703044,2813099,483.85M,289.41M,+148.8%,0.02%
45168D104,IDXX,IDEXX LABS INC,822643,539667,433.07M,284.1M,+190.7%,0.02%
698955101,PBLS,PARABILIS MEDICINES INC,10292735,10292735,281.71M,281.71M,NEW,0.01%
184496107,CLH,CLEAN HARBORS INC,3002654,901475,897.04M,269.32M,+42.9%,0.04%
926400102,VSCO,VICTORIAS SECRET AND CO,9435888,3220609,787.71M,268.86M,+51.8%,0.03%
384802104,GWW,WW GRAINGER INC,510630,195969,694.66M,266.6M,+62.3%,0.03%
03769M106,APO,APOLLO GLOBAL MGMT INC,24220604,2244146,2.87B,265.5M,+10.2%,0.12%
10576N102,BRZE,BRAZE INC,16894687,12192482,366.45M,264.45M,+259.3%,0.02%
806857108,SLB,SLB LIMITED,27558930,5517133,1.28B,256.49M,+25%,0.06%
980745103,WWD,WOODWARD INC,2807763,602112,1.19B,256.16M,+27.3%,0.05%
G2519Y108,BAP,CREDICORP LTD,3925989,653975,1.53B,254.78M,+20%,0.07%
92243G108,PCVX,VAXCYTE INC,20852907,4360046,1.21B,253.45M,+26.4%,0.05%
76118Y104,REZI,RESIDEO TECHNOLOGIES INC,11654447,8149181,362.45M,253.44M,+232.5%,0.02%
438516205,HON,HONEYWELL INTL INC,1111670,1111670,248.9M,248.9M,NEW,0.01%
116794108,BRKR,BRUKER CORP,20237425,4135622,1.22B,248.88M,+25.7%,0.05%
16411R208,LNG,CHENIERE ENERGY INC,4938766,1037181,1.18B,247.9M,+26.6%,0.05%
75960P104,RELY,REMITLY GLOBAL INC,21762765,11026661,487.7M,247.11M,+102.7%,0.02%
43849R105,HONA,HONEYWELL AEROSPACE INC,1111705,1111705,245.78M,245.78M,NEW,0.01%
88162G103,TTEK,TETRA TECH INC NEW,8768611,8440359,253.33M,243.84M,+2571.3%,0.01%
339750101,FND,FLOOR & DECOR HLDGS INC,14761978,4098786,876.27M,243.3M,+38.4%,0.04%
880770102,TER,TERADYNE INC,4105776,496271,1.99B,240.12M,+13.7%,0.09%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,920247,919154,239.74M,239.45M,+84094.6%,0.01%
02079K404,ABE2.F,ALPHABET INC,4754274,4754274,238.71M,238.71M,NEW,0.01%
88080T104,WULF,TERAWULF INC,14444267,9654559,356.77M,238.47M,+201.6%,0.02%
02079K602,ABE1.F,ALPHABET INC,4754051,4754051,238.37M,238.37M,NEW,0.01%
172967424,C,CITIGROUP INC,31648606,1692344,4.43B,236.86M,+5.6%,0.19%
87162W100,SNX,TD SYNNEX CORPORATION,6444530,883266,1.72B,236.13M,+15.9%,0.07%
46431W507,NEAR,ISHARES U S ETF TR,5619600,4636250,284.69M,234.87M,+471.5%,0.01%
002824100,ABT,ABBOTT LABORATORIES,13423080,2577765,1.22B,233.91M,+23.8%,0.05%
016255101,ALGN,ALIGN TECHNOLOGY INC,4060032,1359673,684.77M,229.32M,+50.4%,0.03%
596278101,MIDD,MIDDLEBY CORP,1348090,1316781,231.88M,226.5M,+4205.8%,0.01%
35137L105,FOXA,FOX CORP,7831803,4288641,408.51M,223.7M,+121%,0.02%
04016X101,ARGX,ARGENX SE,5231452,240418,4.85B,223.05M,+4.8%,0.21%
004498101,ACIW,ACI WORLDWIDE INC,6545875,4380018,329.19M,220.27M,+202.2%,0.01%
013872106,AA,ALCOA CORP,16996106,4143328,886.18M,216.03M,+32.2%,0.04%
05550J101,BJ,BJS WHSL CLUB HLDGS INC,9798026,2473075,854.58M,215.7M,+33.8%,0.04%
219948106,CPAY,CORPAY INC,3344049,647123,1.11B,215.67M,+24%,0.05%
829073105,SSD,SIMPSON MFG INC,3669547,1023245,768.22M,214.22M,+38.7%,0.03%
46641Q837,JPST,J P MORGAN EXCHANGE TRADED F,12793148,4225991,646.95M,213.71M,+49.3%,0.03%
679580100,ODFL,OLD DOMINION FREIGHT LINE IN,12695818,981860,2.75B,212.67M,+8.4%,0.12%
485925101,KARD,KARDIGAN INC,8909066,8909066,212.48M,212.48M,NEW,<.01%
G25839104,CCEP,COCA-COLA EUROPACIFIC PARTNE,3102451,2089673,310.46M,209.11M,+206.3%,0.01%
M46528101,FRO,FRONTLINE PLC,6897463,5954717,239.96M,207.16M,+631.6%,0.01%
904767803,UL,UNILEVER PLC,9006011,3442917,541.44M,206.99M,+61.9%,0.02%
40131M109,GH,GUARDANT HEALTH INC,5488272,1372191,823.41M,205.87M,+33.3%,0.04%
002896207,ANF,ABERCROMBIE & FITCH CO,3637893,2278744,327.45M,205.11M,+167.7%,0.01%
387328107,GVA,GRANITE CONSTR INC,5707187,1273300,902.19M,201.28M,+28.7%,0.04%
314352105,FDXF,FEDEX FGHT HLDG CO INC,1330220,1330220,200.86M,200.86M,NEW,<.01%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,3670314,1704939,429.68M,199.6M,+86.7%,0.02%
125141101,CECO,CECO ENVIRONMENTAL CORP,4524438,2195550,410.55M,199.22M,+94.3%,0.02%
801056102,SANM,SANMINA CORP,8032556,776056,2.03B,196.4M,+10.7%,0.09%
620076307,MSI,MOTOROLA SOLUTIONS INC,3931639,472273,1.63B,196.13M,+13.7%,0.07%
372460105,GPC,GENUINE PARTS CO,1763684,1631789,208.08M,192.52M,+1237.2%,<.01%
05348Y105,AVLN,AVALYN PHARMACEUTICALS INC,5835259,5835259,192.1M,192.1M,NEW,<.01%
G4705A100,ICLR,ICON PUB LTD CO,5271321,1097315,915.68M,190.61M,+26.3%,0.04%
N97284108,NBIS,NEBIUS GROUP N.V.,686080,684896,189.47M,189.15M,+57845.9%,<.01%
554382101,MAC,MACERICH CO,31461342,7413950,792.51M,186.76M,+30.8%,0.03%
337738108,FISV,FISERV INC,9279407,3774112,455.15M,185.12M,+68.6%,0.02%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,5489135,4472083,223.02M,181.7M,+439.7%,<.01%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,5130211,4803478,193.72M,181.38M,+1470.2%,<.01%
87612G101,TRGP,TARGA RES CORP,3344388,665282,896.76M,178.39M,+24.8%,0.04%
159864107,CRL,CHARLES RIV LABS INTL INC,4239752,783508,961.53M,177.69M,+22.7%,0.04%
78464A474,SPSB,SPDR SERIES TRUST,11114566,5874834,333.55M,176.3M,+112.1%,0.01%
464287804,IJR,ISHARES TR,24758624,1181684,3.67B,175.26M,+5%,0.16%
922967104,MANE,VERADERMICS INC,3204981,1412072,394.02M,173.6M,+78.8%,0.02%
09075V102,BNTX,BIONTECH SE,7571805,1862565,704.56M,173.31M,+32.6%,0.03%
504922105,LH,LABCORP HOLDINGS INC,1904870,616459,533.36M,172.61M,+47.8%,0.02%
21874C102,CNM,CORE & MAIN INC,8959133,3555754,432.28M,171.57M,+65.8%,0.02%
35671D857,FCX,FREEPORT MCMORAN INC,20904897,2722512,1.31B,171.22M,+15%,0.06%
G4253H101,JHX,JAMES HARDIE INDS PLC,37790521,6535799,989.36M,171.11M,+20.9%,0.04%
088606108,BHP,BHP BILLITON LIMITED,6726970,2014696,560.42M,167.84M,+42.8%,0.02%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,4821753,3142743,256.95M,167.48M,+187.2%,0.01%
018802108,LNT,ALLIANT ENERGY CORP,5043741,2181315,384.79M,166.41M,+76.2%,0.02%
693656100,PVH,PVH CORPORATION,6827779,2238463,507.03M,166.23M,+48.8%,0.02%
406216101,HAL,HALLIBURTON CO,10135399,4885263,344.1M,165.85M,+93.1%,0.01%
670346105,NUE,NUCOR CORP,2974596,737658,662.59M,164.31M,+33%,0.03%
022307102,ALMS,ALUMIS INC,6769170,5795388,190.48M,163.08M,+595.1%,<.01%
071813109,BAX,BAXTER INTL INC,53913831,7649027,1.15B,163.08M,+16.5%,0.05%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,10025017,3195771,508.77M,162.19M,+46.8%,0.02%
911363109,URI,UNITED RENTALS INC,681601,142921,772.18M,161.91M,+26.5%,0.03%
817565104,SCI,SERVICE CORP INTL,8136981,2125432,618.09M,161.45M,+35.4%,0.03%
86723E104,RMIX,SUNCRETE INC,7118256,7118256,160.37M,160.37M,NEW,<.01%
941848103,WAT,WATERS CORP,924742,421928,346.82M,158.24M,+83.9%,0.02%
831865209,AOS,SMITH A O CORP,10417815,2487249,653.41M,156M,+31.4%,0.03%
687604108,ORKA,ORUKA THERAPEUTICS INC,9057645,1626242,862.02M,154.77M,+21.9%,0.04%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,8762326,1997151,673.65M,153.54M,+29.5%,0.03%
82509L107,SHOP,SHOPIFY INC,47175518,1341034,5.39B,153.34M,+2.9%,0.23%
501044101,KR,KROGER CO,16603705,2758629,922M,153.19M,+19.9%,0.04%
806407102,HSIC,SCHEIN HENRY INC,7553901,1831752,630.9M,152.99M,+32%,0.03%
058498106,BALL,BALL CORP,6434199,2451576,401.49M,152.98M,+61.6%,0.02%
89400J107,TRU,TRANSUNION,11715822,2116713,845.18M,152.7M,+22.1%,0.04%
25809K105,DASH,DOORDASH INC,5265890,827255,971.71M,152.65M,+18.6%,0.04%
68902V107,OTIS,OTIS WORLDWIDE CORP,10109592,2130460,723.85M,152.54M,+26.7%,0.03%
115236101,BRO,BROWN & BROWN INC,18405749,2355053,1.18B,151.08M,+14.7%,0.05%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,9554947,401741,3.59B,150.78M,+4.4%,0.16%
81764X103,TTAN,SERVICETITAN INC,5082314,2119011,359.37M,149.84M,+71.5%,0.02%
824348106,SHW,SHERWIN WILLIAMS CO,7420526,434420,2.56B,149.58M,+6.2%,0.11%
983793100,XPO,XPO INC,4332153,727155,889.35M,149.28M,+20.2%,0.04%
421298100,HAYW,HAYWARD HLDGS INC,17269632,8618841,298.94M,149.19M,+99.6%,0.01%
28414H103,ELAN,ELANCO ANIMAL HEALTH INC,56948819,6023453,1.4B,148.24M,+11.8%,0.06%
433000106,HIMS,HIMS & HERS HEALTH INC,4323292,4230022,149.89M,146.65M,+4535.2%,<.01%
464287507,IJH,ISHARES TR,54843180,1868525,4.23B,144.08M,+3.5%,0.18%
46432F842,IEFA,ISHARES TR,29875730,1491775,2.89B,144.08M,+5.3%,0.13%
109696104,BCO,BRINKS CO,6162625,1471507,582.31M,139.04M,+31.4%,0.03%
31620R303,FNF,FIDELITY NATL FINL INC,7077672,2942557,333.78M,138.77M,+71.2%,0.01%
922908629,VO,VANGUARD INDEX FDS,2278245,1720695,183.56M,138.64M,+308.6%,<.01%
24477V105,DFTX,DEFINIUM THERAPEUTICS INC,4752921,2943311,223.58M,138.45M,+162.6%,<.01%
37940X102,GPN,GLOBAL PMTS INC,6976788,1906687,506.24M,138.35M,+37.6%,0.02%
69351T106,PPL,PPL CORP,16262056,3747971,591.13M,136.24M,+30%,0.03%
423494103,COAG,HEMAB THERAPEUTICS HLDGS INC,3697837,3697837,135.82M,135.82M,NEW,<.01%
524660107,LEG,LEGGETT & PLATT INC,11603668,11545840,135.88M,135.2M,+19965.8%,<.01%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,34290443,3944117,1.17B,134.1M,+13%,0.05%
925652109,VICI,VICI PPTYS INC,13110556,5047104,348.09M,134M,+62.6%,0.02%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,15023962,444796,4.52B,133.9M,+3.1%,0.2%
46137V241,SPHQ,INVESCO EXCHANGE TRADED FD T,9352203,1480493,842.63M,133.39M,+18.8%,0.04%
810186106,SMG,SCOTTS MIRACLE-GRO CO,4096622,1955427,279.02M,133.18M,+91.3%,0.01%
55287L101,MBX,MBX BIOSCIENCES INC,5322885,2386201,293.82M,131.72M,+81.3%,0.01%
48020Q107,JLL,JONES LANG LASALLE INC,3117154,423642,966.16M,131.31M,+15.7%,0.04%
81141R100,SE,SEA LTD,15403524,1361789,1.48B,130.5M,+9.7%,0.06%
56585A102,MPC,MARATHON PETE CORP,5419718,508637,1.39B,130.04M,+10.4%,0.06%
12504L109,CBRE,CBRE GROUP INC,5601115,963259,754.41M,129.74M,+20.8%,0.03%
191216100,KO,COCA COLA CO,109159806,1581872,8.87B,128.56M,+1.5%,0.39%
192108504,CDE,COEUR MNG INC,41196355,7774557,672.32M,126.88M,+23.3%,0.03%
767292105,RIOT,RIOT PLATFORMS INC,19645295,4630670,537.89M,126.79M,+30.8%,0.02%
92343E102,VRSN,VERISIGN INC,750139,502658,188.7M,126.45M,+203.1%,<.01%
46654Q773,JPLD,J P MORGAN EXCHANGE TRADED F,2401346,2396655,125.33M,125.08M,+51090.5%,<.01%
536797103,LAD,LITHIA MTRS INC,2192054,422726,636.77M,122.8M,+23.9%,0.03%
681919106,OMC,OMNICOM GROUP INC,7666221,1657954,558.33M,120.75M,+27.6%,0.02%
316092113,FELC,FIDELITY COVINGTON TRUST,51712717,2870424,2.17B,120.3M,+5.9%,0.09%
58933Y105,MRK,MERCK & CO INC,45440355,924345,5.84B,118.78M,+2.1%,0.25%
706915105,PENG,PENGUIN SOLUTIONS INC,6166682,1553961,468.73M,118.12M,+33.7%,0.02%
398433102,GFF,GRIFFON CORP,1629720,1206829,158.95M,117.7M,+285.4%,<.01%
828806109,SPG,SIMON PPTY GROUP INC NEW,5561360,526276,1.24B,117.7M,+10.5%,0.05%
G9600F104,VGNT,VERSIGENT PLC,2772845,2772209,116.49M,116.46M,+435881.9%,<.01%
451107106,IDA,IDACORP INC,2207405,765867,333.98M,115.88M,+53.1%,0.01%
26614N201,DD,DUPONT DE NEMOURS INC,851583,851583,115.51M,115.51M,NEW,<.01%
723484101,PNW,PINNACLE WEST CAP CORP,1158402,1077741,123.95M,115.32M,+1336.1%,<.01%
00766T100,ACM,AECOM,3758192,1650112,262.32M,115.18M,+78.3%,0.01%
782011100,RSI,RUSH STREET INTERACTIVE INC,3996369,3869253,118.85M,115.07M,+3043.9%,<.01%
G5S37H101,MRX,MAREX GROUP PLC,5368485,1886574,327.21M,114.99M,+54.2%,0.01%
264147109,DCO,DUCOMMUN INC DEL,776201,620839,143.76M,114.99M,+399.6%,<.01%
589378108,MRCY,MERCURY SYS INC,1842103,938435,225.34M,114.8M,+103.8%,<.01%
69318G106,PBF,PBF ENERGY INC,2589479,2497058,117.87M,113.67M,+2701.8%,<.01%
404251100,HNI,HNI CORP,10634660,2798366,429.75M,113.08M,+35.7%,0.02%
85208M102,SFM,SPROUTS FMRS MKT INC,14104672,1330534,1.19B,112.54M,+10.4%,0.05%
171484108,CHDN,CHURCHILL DOWNS INC,2947784,1239325,264.24M,111.09M,+72.5%,0.01%
00773J202,SYRE,SPYRE THERAPEUTICS INC,13026187,1245163,1.16B,110.55M,+10.6%,0.05%
03990B101,ARES,ARES MANAGEMENT CORPORATION,2357236,988696,262.38M,110.05M,+72.2%,0.01%
34631F102,FPS,FORGENT POWER SOLUTIONS INC,10508562,1961728,587.01M,109.58M,+23%,0.03%
576323109,MTZ,MASTEC INC,890103,262202,370.34M,109.09M,+41.8%,0.02%
83601L102,SHC,SOTERA HEALTH CO,6173320,6144727,109.58M,109.07M,+21490.3%,<.01%
687793109,OSCR,OSCAR HEALTH INC,4998523,3799751,142.56M,108.37M,+317%,<.01%
